text,label
"breaking: bitcoin value currently plummeting—no, wait—skyrocketing—no, plummeting",1
funeral director assures jewish family this headstone can withstand plenty of blows from baseball bat,1
email from coworker trying to organize office-wide social outing so unbearably sad,1
aspiring felon moved by man who didn't get first 8 convictions until his 60s,1
plot of 'midnight run' described at length to therapist,1
woman quickly cycles through non-threatening voice inflections before expressing concern,1
obama to create 17 new jobs by resigning and finally opening that restaurant,1
curiosity rover frantically driving around mars to make it look like it's been busy before new spacecraft arrives,1
area man would have done things differently if he were killer in movie,1
update: 'the onion' is immediately suspending production on our basketball infographic video directed by brett ratner,1
upper-middle-class man vows to never forget middle-class roots,1
captain asks stranger to keep eye on destroyer while he runs to bathroom,1
child blissfully unaware of motel swimming pool's sordid past,1
olympic torch used to ignite tibetan protesters,1
guy on racetrack p.a. sounds a little depressed today,1
ceo spends 30 percent of earnings staying out of jail,1
trump: 'it's my honor to deliver the first-ever state of the union',1
time-traveling commodities trader visits alternate hog future,1
report: you're gonna read this page right fucking now or it'll be the last goddamn thing you ever do,1
lucrative new oil extraction method involves drilling directly into gas stations,1
unclear what coworker with banana on desk all day waiting for,1
seasonal depression to take over for chronic depression for a few months,1
cardinal law canonized following miracle of escaping criminal prosecution,1
rolos unveils new cryptocurrency exclusively for rolos customers,1
emmanuel macron not sure how to tell billionaires notre dame repair only costs $200,1
bashar al-assad shares laugh with military leaders over time he once wanted to be a doctor and help people,1
stuffed-up congress allocates $250 million to destroy pollen,1
'entertainment weekly' critic lets director redo 'sorority row' for better grade,1
loose first-grader brings home different friend every time,1
man waiting in h&r block lobby nervously eyeing how much more paperwork everyone else brought,1
pathetic excuse for man paid same wage as female counterpart,1
smithsonian acquires rare photograph where whole family looks really nice,1
nation to try channeling outrage over gun control into issue that can actually be addressed,1
christian science pharmacist refuses to fill any prescription,1
busy schedule forces vladimir putin to move up election win a couple days early,1
new law prohibits kaleidoscoping while driving,1
company you've never heard of wants to reward you for your good credit,1
rand paul escorted off stage after falling below 2.5% in middle of debate,1
guy who just wiped out immediately claims he's fine,1
woman relieved soulmate turned out to be in same socioeconomic bracket,1
dog to allow child 3 more yanks on tail before putting an end to this,1
"breaking: nunes memo exposes deep bias, corruption in devin nunes",1
thom yorke admits vast majority of musical output fueled by constant fear of being one-upped by coldplay,1
hungover michelle obama packs leftover inaugural ball hors d'oeuvres into sasha's lunch box,1
"christ appears in roman court to contest 2,000-year-old riot charges",1
high school freshman thinks 'romeo and juliet' might just be her favorite play,1
taxi driver just taking his time as if man not late for color me mine pottery party,1
camera crew discreetly trails overweight woman for obesity segment,1
"'no way to prevent this,' says only nation where this regularly happens",1
jeb bush bungles several questions on first day back at home,1
overworked prosecutor thinking of taking police brutality case as a little vacation,1
illinois supreme court deems rahm emanuel sleazy enough to run for mayor of chicago,1
great barrier reef offers scuba divers chance to see beautiful diversity of ocean death,1
jostens unveils new engagement rings for pregnant high-schoolers,1
icy snowball can already tell it going to make 9-year-old cry,1
north korea successfully detonates nuclear scientist,1
new study finds women should only be making 20 cents less on dollar than men,1
chechen infant lulled to sleep by distant rumbling,1
ornithologist forced to participate in history channel's 'what if humans suddenly became birds?' program,1
russian agent disgusted with things he forced to do to pass self off as reddit commenter,1
nation's legislators resume unfettered whoring,1
mom wants to know if you'll be free if she visits 14 months from now,1
man unsure how to expose self to woman he likes without coming off as a creep,1
"prince harry, meghan markle set up bridal registry at london-area target",1
nation descends into utter moral chaos following 'dear abby' writer's death,1
report: syria running dangerously low on civilians to oppress,1
